Y_pestis_CO92_2014	Y_pestis_CO92	Similarity_Y_pestis_CO92_2014.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_CO92_2014
KGA53601.1	gnl|YPES214092|GKDD-2377-MONOMER	100.0	100.0
KGA53602.1	gnl|YPES214092|GKDD-1834-MONOMER	100.0	100.0
KGA53603.1	gnl|YPES214092|GKDD-2299-MONOMER	100.0	100.0
KGA53604.1	gnl|YPES214092|GKDD-2344-MONOMER	100.0	100.0
KGA53605.1	gnl|YPES214092|GKDD-2302-MONOMER	100.0	100.0
KGA53606.1	gnl|YPES214092|GKDD-2335-MONOMER	100.0	100.0
KGA53608.1	gnl|YPES214092|GKDD-2685-MONOMER	100.0	100.0
KGA53609.1	gnl|YPES214092|GKDD-2671-MONOMER	100.0	100.0
KGA53613.1	gnl|YPES214092|GKDD-721-MONOMER	100.0	100.0
KGA53614.1	gnl|YPES214092|GKDD-725-MONOMER	100.0	100.0
KGA53615.1	gnl|YPES214092|GKDD-1087-MONOMER	100.0	100.0
KGA53616.1	gnl|YPES214092|GKDD-706-MONOMER	100.0	100.0
KGA53505.1	gnl|YPES214092|GKDD-2293-MONOMER	100.0	100.0
KGA53503.1	gnl|YPES214092|GKDD-2336-MONOMER	100.0	100.0
KGA53381.1	gnl|YPES214092|GKDD-3276-MONOMER	100.0	100.0
KGA53432.1	gnl|YPES214092|GKDD-2328-MONOMER	100.0	100.0
KGA53418.1	gnl|YPES214092|GKDD-3287-MONOMER	100.0	100.0
KGA53419.1	gnl|YPES214092|GKDD-3284-MONOMER	100.0	100.0
KGA53420.1	gnl|YPES214092|GKDD-3310-MONOMER	100.0	100.0
KGA53421.1	gnl|YPES214092|GKDD-213-MONOMER	100.0	100.0
KGA53422.1	gnl|YPES214092|GKDD-176-MONOMER	100.0	100.0
KGA53423.1	gnl|YPES214092|GKDD-2312-MONOMER	100.0	100.0
KGA53424.1	gnl|YPES214092|GKDD-1827-MONOMER	100.0	100.0
KGA53425.1	gnl|YPES214092|GKDD-2376-MONOMER	100.0	100.0
KGA53426.1	gnl|YPES214092|GKDD-1838-MONOMER	100.0	100.0
KGA53427.1	gnl|YPES214092|GKDD-2306-MONOMER	100.0	100.0
KGA53428.1	gnl|YPES214092|GKDD-1832-MONOMER	100.0	100.0
KGA53429.1	gnl|YPES214092|GKDD-2326-MONOMER	100.0	100.0
KGA53430.1	gnl|YPES214092|GKDD-2342-MONOMER	100.0	100.0
KGA53431.1	gnl|YPES214092|GKDD-2305-MONOMER	100.0	100.0
KGA53433.1	gnl|YPES214092|GKDD-1866-MONOMER	100.0	100.0
KGA53452.1	gnl|YPES214092|GKDD-1842-MONOMER	100.0	100.0
KGA53434.1	gnl|YPES214092|GKDD-2289-MONOMER	100.0	100.0
KGA53435.1	gnl|YPES214092|GKDD-2374-MONOMER	100.0	100.0
KGA53436.1	gnl|YPES214092|GKDD-1812-MONOMER	100.0	100.0
KGA53438.1	gnl|YPES214092|GKDD-2350-MONOMER	100.0	100.0
KGA53439.1	gnl|YPES214092|GKDD-2356-MONOMER	100.0	100.0
KGA53440.1	gnl|YPES214092|GKDD-2297-MONOMER	100.0	100.0
KGA53441.1	gnl|YPES214092|GKDD-1850-MONOMER	100.0	100.0
KGA53442.1	gnl|YPES214092|GKDD-2348-MONOMER	100.0	100.0
KGA53443.1	gnl|YPES214092|GKDD-2368-MONOMER	100.0	100.0
KGA53445.1	gnl|YPES214092|GKDD-1831-MONOMER	100.0	100.0
KGA53446.1	gnl|YPES214092|GKDD-2369-MONOMER	100.0	100.0
KGA53447.1	gnl|YPES214092|GKDD-2322-MONOMER	100.0	100.0
KGA53449.1	gnl|YPES214092|GKDD-2286-MONOMER	100.0	100.0
KGA53450.1	gnl|YPES214092|GKDD-2288-MONOMER	100.0	100.0
KGA53417.1	gnl|YPES214092|GKDD-219-MONOMER	100.0	100.0
KGA53416.1	gnl|YPES214092|GKDD-267-MONOMER	100.0	100.0
KGA53415.1	gnl|YPES214092|GKDD-203-MONOMER	100.0	100.0
KGA53414.1	gnl|YPES214092|GKDD-209-MONOMER	100.0	100.0
KGA53382.1	gnl|YPES214092|GKDD-275-MONOMER	100.0	100.0
KGA53383.1	gnl|YPES214092|GKDD-3291-MONOMER	100.0	100.0
KGA53384.1	gnl|YPES214092|GKDD-230-MONOMER	100.0	100.0
KGA53385.1	gnl|YPES214092|GKDD-210-MONOMER	100.0	100.0
KGA53386.1	gnl|YPES214092|GKDD-256-MONOMER	100.0	100.0
KGA53387.1	gnl|YPES214092|GKDD-290-MONOMER	100.0	100.0
KGA53388.1	gnl|YPES214092|GKDD-200-MONOMER	100.0	100.0
KGA53389.1	gnl|YPES214092|GKDD-3327-MONOMER	100.0	100.0
KGA53390.1	gnl|YPES214092|GKDD-250-MONOMER	100.0	100.0
KGA53392.1	gnl|YPES214092|GKDD-3340-MONOMER	100.0	100.0
KGA53393.1	gnl|YPES214092|GKDD-3268-MONOMER	100.0	100.0
KGA53394.1	gnl|YPES214092|GKDD-3335-MONOMER	100.0	100.0
KGA53395.1	gnl|YPES214092|GKDD-3317-MONOMER	100.0	100.0
KGA53397.1	gnl|YPES214092|GKDD-266-MONOMER	100.0	100.0
KGA53398.1	gnl|YPES214092|GKDD-221-MONOMER	100.0	100.0
KGA53399.1	gnl|YPES214092|GKDD-3304-MONOMER	100.0	100.0
KGA53400.1	gnl|YPES214092|GKDD-187-MONOMER	100.0	100.0
KGA53401.1	gnl|YPES214092|GKDD-3326-MONOMER	100.0	100.0
KGA53402.1	gnl|YPES214092|GKDD-254-MONOMER	100.0	100.0
KGA53403.1	gnl|YPES214092|GKDD-252-MONOMER	100.0	100.0
KGA53404.1	gnl|YPES214092|GKDD-215-MONOMER	100.0	100.0
KGA53405.1	gnl|YPES214092|GKDD-277-MONOMER	100.0	100.0
KGA53406.1	gnl|YPES214092|GKDD-224-MONOMER	100.0	100.0
KGA53407.1	gnl|YPES214092|GKDD-3313-MONOMER	100.0	100.0
KGA53408.1	gnl|YPES214092|GKDD-3332-MONOMER	100.0	100.0
KGA53410.1	gnl|YPES214092|GKDD-227-MONOMER	100.0	100.0
KGA53411.1	gnl|YPES214092|GKDD-195-MONOMER	100.0	100.0
KGA53412.1	gnl|YPES214092|GKDD-232-MONOMER	100.0	100.0
KGA53413.1	gnl|YPES214092|GKDD-220-MONOMER	100.0	100.0
KGA53451.1	gnl|YPES214092|GKDD-2363-MONOMER	100.0	100.0
KGA53453.1	gnl|YPES214092|GKDD-1860-MONOMER	100.0	100.0
KGA53502.1	gnl|YPES214092|GKDD-1825-MONOMER	100.0	100.0
KGA53486.1	gnl|YPES214092|GKDD-1828-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1996-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2024-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2056-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2080-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2318-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2435-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2517-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2644-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2653-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2709-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-2779-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-3709-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-4031-MONOMER	100.0	100.0
KGA53485.1	gnl|YPES214092|GKDD-1833-MONOMER	100.0	100.0
KGA53487.1	gnl|YPES214092|GKDD-1823-MONOMER	100.0	100.0
KGA53454.1	gnl|YPES214092|GKDD-2334-MONOMER	100.0	100.0
KGA53488.1	gnl|YPES214092|GKDD-1857-MONOMER	100.0	100.0
KGA53489.1	gnl|YPES214092|GKDD-2357-MONOMER	100.0	100.0
KGA53490.1	gnl|YPES214092|GKDD-1814-MONOMER	100.0	100.0
KGA53491.1	gnl|YPES214092|GKDD-2296-MONOMER	100.0	100.0
KGA53492.1	gnl|YPES214092|GKDD-1829-MONOMER	100.0	100.0
KGA53493.1	gnl|YPES214092|GKDD-1864-MONOMER	100.0	100.0
KGA53494.1	gnl|YPES214092|GKDD-2310-MONOMER	100.0	100.0
KGA53495.1	gnl|YPES214092|GKDD-2339-MONOMER	100.0	100.0
KGA53496.1	gnl|YPES214092|GKDD-2291-MONOMER	100.0	100.0
KGA53497.1	gnl|YPES214092|GKDD-1820-MONOMER	100.0	100.0
KGA53498.1	gnl|YPES214092|GKDD-2351-MONOMER	100.0	100.0
KGA53499.1	gnl|YPES214092|GKDD-1811-MONOMER	100.0	100.0
KGA53500.1	gnl|YPES214092|GKDD-2349-MONOMER	100.0	100.0
KGA53501.1	gnl|YPES214092|GKDD-1818-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1888-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1648-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-16-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1546-MONOMER	100.0	100.0
KGA53455.1	gnl|YPES214092|GKDD-1867-MONOMER	100.0	100.0
KGA53456.1	gnl|YPES214092|GKDD-2324-MONOMER	100.0	100.0
KGA53457.1	gnl|YPES214092|GKDD-2366-MONOMER	100.0	100.0
KGA53458.1	gnl|YPES214092|GKDD-2281-MONOMER	100.0	100.0
KGA53459.1	gnl|YPES214092|GKDD-2280-MONOMER	100.0	100.0
KGA53460.1	gnl|YPES214092|GKDD-2311-MONOMER	100.0	100.0
KGA53461.1	gnl|YPES214092|GKDD-2372-MONOMER	100.0	100.0
KGA53462.1	gnl|YPES214092|GKDD-2287-MONOMER	100.0	100.0
KGA53463.1	gnl|YPES214092|GKDD-2276-MONOMER	100.0	100.0
KGA53464.1	gnl|YPES214092|GKDD-1861-MONOMER	100.0	100.0
KGA53465.1	gnl|YPES214092|GKDD-1817-MONOMER	100.0	100.0
KGA53466.1	gnl|YPES214092|GKDD-2284-MONOMER	100.0	100.0
KGA53467.1	gnl|YPES214092|GKDD-2285-MONOMER	100.0	100.0
KGA53469.1	gnl|YPES214092|GKDD-2321-MONOMER	100.0	100.0
KGA53471.1	gnl|YPES214092|GKDD-2345-MONOMER	100.0	100.0
KGA53473.1	gnl|YPES214092|GKDD-2337-MONOMER	100.0	100.0
KGA53474.1	gnl|YPES214092|GKDD-2317-MONOMER	100.0	100.0
KGA53475.1	gnl|YPES214092|GKDD-2333-MONOMER	100.0	100.0
KGA53476.1	gnl|YPES214092|GKDD-1826-MONOMER	100.0	100.0
KGA53477.1	gnl|YPES214092|GKDD-2364-MONOMER	100.0	100.0
KGA53479.1	gnl|YPES214092|GKDD-2298-MONOMER	100.0	100.0
KGA53480.1	gnl|YPES214092|GKDD-2301-MONOMER	100.0	100.0
KGA53481.1	gnl|YPES214092|GKDD-1852-MONOMER	100.0	100.0
KGA53482.1	gnl|YPES214092|GKDD-2343-MONOMER	100.0	100.0
KGA53483.1	gnl|YPES214092|GKDD-2361-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1422-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1486-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1510-MONOMER	100.0	100.0
KGA53484.1	gnl|YPES214092|GKDD-1516-MONOMER	100.0	100.0
KGA53107.1	gnl|YPES214092|GKDD-2205-MONOMER	100.0	100.0
KGA55638.1	gnl|YPES214092|GKDD-2758-MONOMER	100.0	100.0
KGA53105.1	gnl|YPES214092|GKDD-85-MONOMER	100.0	100.0
KGA52748.1	gnl|YPES214092|GKDD-3643-MONOMER	100.0	100.0
KGA52739.1	gnl|YPES214092|GKDD-3711-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-118-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-3312-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-3762-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-3864-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-3901-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-716-MONOMER	100.0	100.0
KGA52740.1	gnl|YPES214092|GKDD-935-MONOMER	100.0	100.0
KGA52742.1	gnl|YPES214092|GKDD-3744-MONOMER	100.0	100.0
KGA52743.1	gnl|YPES214092|GKDD-3782-MONOMER	100.0	100.0
KGA52744.1	gnl|YPES214092|GKDD-3829-MONOMER	100.0	100.0
KGA52745.1	gnl|YPES214092|GKDD-3780-MONOMER	100.0	100.0
KGA52746.1	gnl|YPES214092|GKDD-3641-MONOMER	100.0	100.0
KGA52747.1	gnl|YPES214092|GKDD-3754-MONOMER	100.0	100.0
KGA52749.1	gnl|YPES214092|GKDD-3753-MONOMER	100.0	100.0
KGA52737.1	gnl|YPES214092|GKDD-3863-MONOMER	100.0	100.0
KGA52750.1	gnl|YPES214092|GKDD-3732-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1422-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1486-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1510-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1516-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1546-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-16-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1648-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1888-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-1996-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2024-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2056-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2080-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2318-MONOMER	100.0	100.0
KGA52738.1	gnl|YPES214092|GKDD-3801-MONOMER	100.0	100.0
KGA52736.1	gnl|YPES214092|GKDD-3851-MONOMER	100.0	100.0
KGA52818.1	gnl|YPES214092|GKDD-3799-MONOMER	100.0	100.0
KGA52714.1	gnl|YPES214092|GKDD-3915-MONOMER	100.0	100.0
KGA52696.1	gnl|YPES214092|GKDD-3927-MONOMER	100.0	100.0
KGA52697.1	gnl|YPES214092|GKDD-3888-MONOMER	100.0	100.0
KGA52699.1	gnl|YPES214092|GKDD-3889-MONOMER	100.0	100.0
KGA52700.1	gnl|YPES214092|GKDD-9-MONOMER	100.0	100.0
KGA52701.1	gnl|YPES214092|GKDD-1567-MONOMER	100.0	100.0
KGA52703.1	gnl|YPES214092|GKDD-3900-MONOMER	100.0	100.0
KGA52704.1	gnl|YPES214092|GKDD-3836-MONOMER	100.0	100.0
KGA52706.1	gnl|YPES214092|GKDD-3937-MONOMER	100.0	100.0
KGA52707.1	gnl|YPES214092|GKDD-3848-MONOMER	100.0	100.0
KGA52708.1	gnl|YPES214092|GKDD-1607-MONOMER	100.0	100.0
KGA52709.1	gnl|YPES214092|GKDD-3860-MONOMER	100.0	100.0
KGA52710.1	gnl|YPES214092|GKDD-1591-MONOMER	100.0	100.0
KGA52712.1	gnl|YPES214092|GKDD-1573-MONOMER	100.0	100.0
KGA52713.1	gnl|YPES214092|GKDD-1605-MONOMER	100.0	100.0
KGA52716.1	gnl|YPES214092|GKDD-1601-MONOMER	100.0	100.0
KGA52733.1	gnl|YPES214092|GKDD-3914-MONOMER	100.0	100.0
KGA52717.1	gnl|YPES214092|GKDD-3852-MONOMER	100.0	100.0
KGA52718.1	gnl|YPES214092|GKDD-1554-MONOMER	100.0	100.0
KGA52719.1	gnl|YPES214092|GKDD-1565-MONOMER	100.0	100.0
KGA52720.1	gnl|YPES214092|GKDD-1588-MONOMER	100.0	100.0
KGA52721.1	gnl|YPES214092|GKDD-3882-MONOMER	100.0	100.0
KGA52722.1	gnl|YPES214092|GKDD-1578-MONOMER	100.0	100.0
KGA52723.1	gnl|YPES214092|GKDD-3918-MONOMER	100.0	100.0
KGA52724.1	gnl|YPES214092|GKDD-1568-MONOMER	100.0	100.0
KGA52725.1	gnl|YPES214092|GKDD-3858-MONOMER	100.0	100.0
KGA52726.1	gnl|YPES214092|GKDD-1560-MONOMER	100.0	100.0
KGA52727.1	gnl|YPES214092|GKDD-3897-MONOMER	100.0	100.0
KGA52728.1	gnl|YPES214092|GKDD-1574-MONOMER	100.0	100.0
KGA52729.1	gnl|YPES214092|GKDD-3873-MONOMER	100.0	100.0
KGA52732.1	gnl|YPES214092|GKDD-3922-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2435-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2517-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2644-MONOMER	100.0	100.0
KGA52800.1	gnl|YPES214092|GKDD-3751-MONOMER	100.0	100.0
KGA52785.1	gnl|YPES214092|GKDD-3720-MONOMER	100.0	100.0
KGA52786.1	gnl|YPES214092|GKDD-3766-MONOMER	100.0	100.0
KGA52787.1	gnl|YPES214092|GKDD-3817-MONOMER	100.0	100.0
KGA52789.1	gnl|YPES214092|GKDD-3748-MONOMER	100.0	100.0
KGA52790.1	gnl|YPES214092|GKDD-3767-MONOMER	100.0	100.0
KGA52791.1	gnl|YPES214092|GKDD-3691-MONOMER	100.0	100.0
KGA52792.1	gnl|YPES214092|GKDD-3650-MONOMER	100.0	100.0
KGA53104.1	gnl|YPES214092|GKDD-2177-MONOMER	100.0	100.0
KGA52794.1	gnl|YPES214092|GKDD-3647-MONOMER	100.0	100.0
KGA52795.1	gnl|YPES214092|GKDD-3793-MONOMER	100.0	100.0
KGA52796.1	gnl|YPES214092|GKDD-3640-MONOMER	100.0	100.0
KGA52797.1	gnl|YPES214092|GKDD-3723-MONOMER	100.0	100.0
KGA52798.1	gnl|YPES214092|GKDD-3652-MONOMER	100.0	100.0
KGA52799.1	gnl|YPES214092|GKDD-3809-MONOMER	100.0	100.0
KGA52801.1	gnl|YPES214092|GKDD-3664-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2653-MONOMER	100.0	100.0
KGA52802.1	gnl|YPES214092|GKDD-3816-MONOMER	100.0	100.0
KGA52803.1	gnl|YPES214092|GKDD-3796-MONOMER	100.0	100.0
KGA52804.1	gnl|YPES214092|GKDD-3750-MONOMER	100.0	100.0
KGA52805.1	gnl|YPES214092|GKDD-3703-MONOMER	100.0	100.0
KGA52806.1	gnl|YPES214092|GKDD-3734-MONOMER	100.0	100.0
KGA52807.1	gnl|YPES214092|GKDD-3642-MONOMER	100.0	100.0
KGA52808.1	gnl|YPES214092|GKDD-3702-MONOMER	100.0	100.0
KGA52809.1	gnl|YPES214092|GKDD-3699-MONOMER	100.0	100.0
KGA52810.1	gnl|YPES214092|GKDD-1614-MONOMER	100.0	100.0
KGA52811.1	gnl|YPES214092|GKDD-3830-MONOMER	100.0	100.0
KGA52813.1	gnl|YPES214092|GKDD-3743-MONOMER	100.0	100.0
KGA52814.1	gnl|YPES214092|GKDD-3772-MONOMER	100.0	100.0
KGA52815.1	gnl|YPES214092|GKDD-3672-MONOMER	100.0	100.0
KGA52816.1	gnl|YPES214092|GKDD-3774-MONOMER	100.0	100.0
KGA52784.1	gnl|YPES214092|GKDD-3807-MONOMER	100.0	100.0
KGA52783.1	gnl|YPES214092|GKDD-3674-MONOMER	100.0	100.0
KGA52781.1	gnl|YPES214092|GKDD-3733-MONOMER	100.0	100.0
KGA52780.1	gnl|YPES214092|GKDD-3659-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2709-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-2779-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-3709-MONOMER	100.0	100.0
KGA52751.1	gnl|YPES214092|GKDD-4031-MONOMER	100.0	100.0
KGA52752.1	gnl|YPES214092|GKDD-3728-MONOMER	100.0	100.0
KGA52753.1	gnl|YPES214092|GKDD-3690-MONOMER	100.0	100.0
KGA52754.1	gnl|YPES214092|GKDD-3756-MONOMER	100.0	100.0
KGA52755.1	gnl|YPES214092|GKDD-3706-MONOMER	100.0	100.0
KGA52756.1	gnl|YPES214092|GKDD-3676-MONOMER	100.0	100.0
KGA52758.1	gnl|YPES214092|GKDD-3719-MONOMER	100.0	100.0
KGA52759.1	gnl|YPES214092|GKDD-3746-MONOMER	100.0	100.0
KGA52760.1	gnl|YPES214092|GKDD-3776-MONOMER	100.0	100.0
KGA52762.1	gnl|YPES214092|GKDD-3808-MONOMER	100.0	100.0
KGA52763.1	gnl|YPES214092|GKDD-3777-MONOMER	100.0	100.0
KGA52764.1	gnl|YPES214092|GKDD-3725-MONOMER	100.0	100.0
KGA52765.1	gnl|YPES214092|GKDD-3781-MONOMER	100.0	100.0
KGA52766.1	gnl|YPES214092|GKDD-3651-MONOMER	100.0	100.0
KGA52767.1	gnl|YPES214092|GKDD-3745-MONOMER	100.0	100.0
KGA52768.1	gnl|YPES214092|GKDD-3813-MONOMER	100.0	100.0
KGA52769.1	gnl|YPES214092|GKDD-3694-MONOMER	100.0	100.0
KGA52770.1	gnl|YPES214092|GKDD-3800-MONOMER	100.0	100.0
KGA52771.1	gnl|YPES214092|GKDD-3715-MONOMER	100.0	100.0
KGA52772.1	gnl|YPES214092|GKDD-3646-MONOMER	100.0	100.0
KGA52773.1	gnl|YPES214092|GKDD-3693-MONOMER	100.0	100.0
KGA52774.1	gnl|YPES214092|GKDD-3680-MONOMER	100.0	100.0
KGA52775.1	gnl|YPES214092|GKDD-3798-MONOMER	100.0	100.0
KGA52776.1	gnl|YPES214092|GKDD-3667-MONOMER	100.0	100.0
KGA52777.1	gnl|YPES214092|GKDD-3791-MONOMER	100.0	100.0
KGA52778.1	gnl|YPES214092|GKDD-3826-MONOMER	100.0	100.0
KGA52695.1	gnl|YPES214092|GKDD-3936-MONOMER	100.0	100.0
KGA52694.1	gnl|YPES214092|GKDD-3885-MONOMER	100.0	100.0
KGA52693.1	gnl|YPES214092|GKDD-1584-MONOMER	100.0	100.0
KGA52586.1	gnl|YPES214092|GKDD-3887-MONOMER	100.0	100.0
KGA52567.1	gnl|YPES214092|GKDD-3879-MONOMER	100.0	100.0
KGA52568.1	gnl|YPES214092|GKDD-3842-MONOMER	100.0	100.0
KGA52571.1	gnl|YPES214092|GKDD-3859-MONOMER	100.0	100.0
KGA52572.1	gnl|YPES214092|GKDD-3857-MONOMER	100.0	100.0
KGA52573.1	gnl|YPES214092|GKDD-1566-MONOMER	100.0	100.0
KGA52574.1	gnl|YPES214092|GKDD-1606-MONOMER	100.0	100.0
KGA52575.1	gnl|YPES214092|GKDD-1593-MONOMER	100.0	100.0
KGA52576.1	gnl|YPES214092|GKDD-1564-MONOMER	100.0	100.0
KGA52578.1	gnl|YPES214092|GKDD-1600-MONOMER	100.0	100.0
KGA52579.1	gnl|YPES214092|GKDD-3845-MONOMER	100.0	100.0
KGA52581.1	gnl|YPES214092|GKDD-8-MONOMER	100.0	100.0
KGA52582.1	gnl|YPES214092|GKDD-3846-MONOMER	100.0	100.0
KGA52583.1	gnl|YPES214092|GKDD-1553-MONOMER	100.0	100.0
KGA52585.1	gnl|YPES214092|GKDD-3582-MONOMER	100.0	100.0
KGA52587.1	gnl|YPES214092|GKDD-3883-MONOMER	100.0	100.0
KGA52606.1	gnl|YPES214092|GKDD-1562-MONOMER	100.0	100.0
KGA52588.1	gnl|YPES214092|GKDD-3896-MONOMER	100.0	100.0
KGA52589.1	gnl|YPES214092|GKDD-1569-MONOMER	100.0	100.0
KGA52590.1	gnl|YPES214092|GKDD-3866-MONOMER	100.0	100.0
KGA52591.1	gnl|YPES214092|GKDD-3876-MONOMER	100.0	100.0
KGA52592.1	gnl|YPES214092|GKDD-1594-MONOMER	100.0	100.0
KGA52593.1	gnl|YPES214092|GKDD-3895-MONOMER	100.0	100.0
KGA52594.1	gnl|YPES214092|GKDD-1586-MONOMER	100.0	100.0
KGA52596.1	gnl|YPES214092|GKDD-3867-MONOMER	100.0	100.0
KGA52597.1	gnl|YPES214092|GKDD-3871-MONOMER	100.0	100.0
KGA52598.1	gnl|YPES214092|GKDD-3899-MONOMER	100.0	100.0
KGA52599.1	gnl|YPES214092|GKDD-1589-MONOMER	100.0	100.0
KGA52600.1	gnl|YPES214092|GKDD-3880-MONOMER	100.0	100.0
KGA52602.1	gnl|YPES214092|GKDD-3907-MONOMER	100.0	100.0
KGA52604.1	gnl|YPES214092|GKDD-1581-MONOMER	100.0	100.0
KGA52566.1	gnl|YPES214092|GKDD-1558-MONOMER	100.0	100.0
KGA52565.1	gnl|YPES214092|GKDD-3843-MONOMER	100.0	100.0
KGA52563.1	gnl|YPES214092|GKDD-3840-MONOMER	100.0	100.0
KGA52562.1	gnl|YPES214092|GKDD-1571-MONOMER	100.0	100.0
KGA52530.1	gnl|YPES214092|GKDD-3872-MONOMER	100.0	100.0
KGA52531.1	gnl|YPES214092|GKDD-1577-MONOMER	100.0	100.0
KGA52532.1	gnl|YPES214092|GKDD-3921-MONOMER	100.0	100.0
KGA52533.1	gnl|YPES214092|GKDD-3854-MONOMER	100.0	100.0
KGA52534.1	gnl|YPES214092|GKDD-1570-MONOMER	100.0	100.0
KGA52535.1	gnl|YPES214092|GKDD-10-MONOMER	100.0	100.0
KGA52537.1	gnl|YPES214092|GKDD-3928-MONOMER	100.0	100.0
KGA52538.1	gnl|YPES214092|GKDD-3850-MONOMER	100.0	100.0
KGA52540.1	gnl|YPES214092|GKDD-1556-MONOMER	100.0	100.0
KGA52541.1	gnl|YPES214092|GKDD-1590-MONOMER	100.0	100.0
KGA52542.1	gnl|YPES214092|GKDD-3935-MONOMER	100.0	100.0
KGA52543.1	gnl|YPES214092|GKDD-3835-MONOMER	100.0	100.0
KGA52544.1	gnl|YPES214092|GKDD-7-MONOMER	100.0	100.0
KGA52545.1	gnl|YPES214092|GKDD-1602-MONOMER	100.0	100.0
KGA52546.1	gnl|YPES214092|GKDD-3931-MONOMER	100.0	100.0
KGA52547.1	gnl|YPES214092|GKDD-3926-MONOMER	100.0	100.0
KGA52548.1	gnl|YPES214092|GKDD-3585-MONOMER	100.0	100.0
KGA52549.1	gnl|YPES214092|GKDD-1583-MONOMER	100.0	100.0
KGA52550.1	gnl|YPES214092|GKDD-3868-MONOMER	100.0	100.0
KGA52551.1	gnl|YPES214092|GKDD-3909-MONOMER	100.0	100.0
KGA52552.1	gnl|YPES214092|GKDD-1561-MONOMER	100.0	100.0
KGA52553.1	gnl|YPES214092|GKDD-3910-MONOMER	100.0	100.0
KGA52554.1	gnl|YPES214092|GKDD-3919-MONOMER	100.0	100.0
KGA52555.1	gnl|YPES214092|GKDD-3847-MONOMER	100.0	100.0
KGA52556.1	gnl|YPES214092|GKDD-3932-MONOMER	100.0	100.0
KGA52557.1	gnl|YPES214092|GKDD-1551-MONOMER	100.0	100.0
KGA52559.1	gnl|YPES214092|GKDD-3904-MONOMER	100.0	100.0
KGA52560.1	gnl|YPES214092|GKDD-3849-MONOMER	100.0	100.0
KGA52561.1	gnl|YPES214092|GKDD-3933-MONOMER	100.0	100.0
